,credit_score
0x018650dae189c5083dcbec8ae1edcf8b83e08380,582.9255029907558
0x0086bf55d1e7225d1faf4f17ccd48983b0146cc6,582.3817292006526
0x037bc5471ff04bff3170a1364d2201259c02b127,579.1190864600326
0x001589fe1923c2118f34e4277f2ef650fcbf0161,579.1190864600326
0x03158305104b385e1a566fa7153dfb13da15f410,579.1190864600326
0x04f4d6f45d2132ab59a825b0ef294eef87a652bf,579.1190864600326
0x005ce3720edd52ef800ed68bfe29114a7d86e623,579.1190864600326
0x015befb758090caf23caf09dcdc107426bb1f07b,579.1190864600326
0x006acbf79f7c4580fa01ffa48085d832592f1b63,579.1190864600326
0x02bd126623a52f35c2df74208e73c5c7ded740d3,579.1190864600326
0x05dc457a6aff742839eae0f992a1c9da4586f144,579.1190864600326
0x03f5c2747f164d5ff2e52161190b077c7219070a,579.1190864600326
0x010e92ac8b581c760a4f3c877a4558e8cc278c70,579.1190864600326
0x03c860ca0b89eb6669102657b218372e4fc0e460,575.584556824361
0x03c383f45deeb131f370304336603fda77eb9620,575.584556824361
0x03af198dc04505a7210ae1e87d6d1d930f7a748b,574.7688961392062
0x01771a278c3fab69735aaeb38872469489e7716d,573.9532354540511
0x02b13fd8e0557ca41834df8fc2922eeadf4af6a7,573.9532354540511
0x0152667429adfd3ecd2dd6c3d3cfc1e669e67309,573.1375747688961
0x028ff776949531aada1fe98372b0f596cf170563,567.6998368678629
0x03b5a8ea2afbc9930f089836fdcd4863b4dd2b92,567.6998368678629
0x028e086f46912e677b909e30500c535aa10766b9,567.6998368678629
0x01d17d9fdf660f9c79d9feefa2b9a4b71a32a9b6,567.6998368678629
0x022ce4715b44ef6f0ead8561b29da676928d16f3,567.6998368678629
0x029ce20ee686f00a1200b116086f90a682e30092,567.6998368678629
0x0267640eefc2a0c4ed2c3b7fc4cf7f920a215b4e,567.6998368678629
0x035b27ed461b13990c0b9ed0e01c08d0d44cd033,567.6998368678629
0x05f0397c6dd5eb63b5ad51f9e7e87d0823e7632a,567.6998368678629
0x00f656a2953a15ddf8d9d9726b67dd4e61f238b9,567.6998368678629
0x049c43731aa8c4cbc14252e52af0e55c5a48df15,567.6998368678629
0x05cbed339b897c1d53ddbf9881087308f02e41c8,567.6998368678629
0x04a0457e163ceef461efc4d0c2a374bad426d1dc,567.6998368678629
0x03289bb5b77a418cfbadec78a7c206b1eb6444c5,567.6998368678629
0x05cf60b657103efcd42f75a5e10a29a92e181f4b,567.6998368678629
0x037343879ca2c1d0078038549ee042046f32243f,567.6998368678629
0x05ab8ff4726dfb3d965dcf606e570b734d66254d,567.6998368678629
0x026e0a569b23b6afac6520a977fcb83192f370f1,567.6998368678629
0x011b552b17d1a78af3be9f5b9fa85b6d66fc7dad,567.6998368678629
0x038e8cdb75c6677cfed6854e8b315066f9a909f0,562.2620989668297
0x00d9d164c3cdc126d33d541fe6e0cd55f4d4ed63,561.7183251767265
0x0252e3524f4d28702b6b3ab7aa7c8eacaa9caf4d,560.3588907014681
0x005f4ed154aec7b147190c97d3f2535fc8360b12,560.3588907014681
0x04c2e657cb2b0d86d7129819808430d889ed2660,560.3588907014681
0x01c717a8e3558ca44d473a5882e938572f1f7d93,560.3588907014681
0x00cfbd5d2e36dd8182318a074cb1f399b608bfec,558.99945622621
0x00ef17fb802141f4a12026c4492bafc43d8ab85e,558.4556824361066
0x0550f5196ec5c453f8326c7b9bbc3ae60acaac7a,557.9119086460032
0x0257ffe501e6d7670c5510b6d8a558eddea79475,557.3681348558999
0x05d5b5d8f81b61ae473cf223aac694f13517a939,556.8243610657966
0x02eb1a315972d427f890b81fe062aa7aae9bc6bb,552.47417074497
0x05be5be4e9a8f3d2592e36386c9340d1ae330d68,552.47417074497
0x029bcb2e9d1e503e747dea7d0a55ebc055f9b03b,552.47417074497
0x01d3c79e4d3b314e43afa00e111dc07e2073e349,552.47417074497
0x00eadb769d931de24bb9252c3cc3a6f8de3f86cb,552.47417074497
0x0499f8afe7234321fd3da64116141431fc08ff35,552.47417074497
0x02a298c6b33b6505e15faacf4f52ffcf1c43d4b7,552.47417074497
0x0425cc2a2750fa8042700973e776774a6f639e96,552.47417074497
0x05dbde7fe248c7f51d9e87063c4d5c4ec3322a1c,552.47417074497
0x02924ba1974a33fe4563a1f2b762847a2233d496,552.47417074497
0x0037daf6fb154db55110ced85cb4ba9e1204ca17,552.47417074497
0x027747771ce20e60d24344e2a62a1377960cced0,552.47417074497
0x0511ff29c615e4b1065da22819195b7080a1ff28,552.47417074497
0x060107c887eba77cccf5ddbcd9631e2371ab6f22,552.47417074497
0x00a72d7b5050e8fa50a471f2c9af1dc21eac4d36,552.47417074497
0x057e26424db996ccf850a5e4d52d0c2457587d7a,548.1239804241436
0x02f7467aecaae0863706f954c7adfe47b5e5f538,547.5802066340402
0x00a3d4e0134ff2046e9c9b83d3321625ba3da1bd,547.0364328439368
0x00ba8ccbf0c1ce62834d72706fe3236387f5da35,542.4143556280587
0x05f668b4dc0a8d66cf8b4fe552722d9e2202d818,542.4143556280587
0x0335a3481a074ead996574587714af349a114013,542.4143556280587
0x037e908997841df68afb48eb1c9a6e441310abf5,542.4143556280587
0x049675d578aff8a085ea67947751cc2df717b863,542.4143556280587
0x02ca884e10a36b822c996a3339bdd21417a4d092,542.4143556280587
0x0556ba62cf5325e058d1ab758f76e9c0bb201ed9,542.4143556280587
0x04ec1f418d38fb0f849d62eacf9727ad9f8e410c,542.4143556280587
0x0107e33b5776e3052fdd624d6246df4f1d8ecddd,542.4143556280587
0x02b9dee806bc6e1093e348336d35b0866908712b,542.4143556280587
0x01f53288c7cc98c053efeef23ba660ef2493f646,542.4143556280587
0x03270912905f63b1b2b99b9a520a86810aa07f89,542.4143556280587
0x0520e146a8eb11276ae1b4afdb9ab02bdb27b831,542.4143556280587
0x043bd112d6db10daa0f15a255697d0b88e3daf43,542.4143556280587
0x0209707c0d22fdf56004f99d141df2e4a93ff21a,542.4143556280587
0x05c27519d3c87146fc0c9c75c3762e95402416d2,542.4143556280587
0x02a16e93539e8043766befc1d941835ef18a77d9,537.7922784121806
0x05f7ecf97b445a44b25ed19cd81f6e254c6ea7ff,536.9766177270255
0x04b2c599c7edc44ffbcd800cf946d5f46db7836c,536.9766177270255
0x00795ff7870798a332a99c3969406286259dce8f,536.1609570418706
0x03fe5965c7d96414e4b3d09642994c29552711b2,535.3452963567156
0x0524e7c0c1ae860b58089c747544db7393a0e5d9,535.3452963567156
0x00c5514615e9aeb9cf51f2e635b33743ae062dfe,534.5296356715606
0x0062cb1c249a8579e155794dc86960e4f88af402,531.810766721044
0x047be7607fbf63467e2ca66af84b1cffd69c7bf2,531.810766721044
0x0479283a1751f32dc400615f5dd6799ebd304e6f,531.810766721044
0x034a4081df0c5a039d05113a7d0b334083a7b084,531.810766721044
0x01b19a62cba8bbc553b0137257f72371c826c403,531.810766721044
0x037a43f01b3c2a2acd60510c1b893e94cb64333d,531.810766721044
0x0358c2ab1c477f338776d96c01a0a53f9dba4d0f,531.810766721044
0x017184a0829a54746706654e86eb7a6c5cafbf90,531.810766721044
0x0246b0a279dd8466ecba9b3b0af5f51076763e09,531.810766721044
0x034b054426cd05f70ea0d98d35083ac73322b939,528.8200108754758
0x04e8a3412d46f8625005d8e320c45b6f3c0242df,528.8200108754758
0x017c4d3aff4d726da43846579fe49c3646abd6a6,528.0043501903209
0x00e650676a38478b3eee9e3eb741a6075b2c95c1,527.4605764002175
0x03df1de3f2b9c9113a431eabc78264a01a2c2d50,526.1011419249593
0x015fe88d0d4787574aaf5af64726252484365338,526.1011419249593
0x0300f68f3c30e4655650d99c845a95e39875b75f,526.1011419249593
0x039b27c7e5771ee0108c87b4162999bea4dd1831,526.1011419249593
0x006d1df30df75bfa607f41b3a4d67d4be51fe910,522.8384991843393
0x02f70f05c3a430d0da5e1a5bf45e8dddfaf8b0a8,522.8384991843393
0x005b8864b832d250e97996febb2b6a10b4562fd1,522.8384991843393
0x0129ba41a907ac27f7683d291576f2e74362c421,522.8384991843393
0x0146a22337780c55e9d2af2f39139a6174fb828f,522.8384991843393
0x05c001fc9f8bb3f2de12f4901532aec7cad3d446,522.8384991843393
0x0472fb73541e18716446b3c52d4221c8f78de7ae,522.8384991843393
0x008ae504ac6c0c89d32009c02b3a92e57fec188b,522.8384991843393
0x03aaab0b6729ec7ff3d23d34ae2249c4f0e7c9eb,520.1196302338227
0x023dc0303836189bf3f921476a51ce6898f180ad,520.1196302338227
0x022d9d334a2ff3ccd372fa345c87106e3428b0f4,519.3039695486677
0x04469b770821cec9cc3a1e8dc92e4635faf9bca6,518.7601957585645
0x06056feef38a0c5ec0a1c7c8f3d4d4c06023b298,518.2164219684611
0x05a9015530f7e4261797b1506af6fb4d8981f918,516.3132137030994
0x003a969ef82e876824b4131a1bbafbdb46a2ca90,516.3132137030994
0x0130b68a18a612892374e1eefbb0697a291215f1,516.3132137030994
0x0539b872df4e0bb8a7ff8566d61aa08530009e0b,516.3132137030994
0x0398b107763c8e7fae5183241d383440ea3623da,516.3132137030994
0x0027f7335d610f15b325baa5798414548720fcaa,516.3132137030994
0x0104b9e629be9b419a5f0b4974de5e8f2bb06399,514.4100054377378
0x03917b0fc420092b18dcb24e719f44600211eb45,509.2441544317564
0x0078dc11a5b751eb0e94d6c97cae29acf6e8579d,509.2441544317564
0x060c7f117b1bc0f056b6c198d91dd5cc3b482b12,509.2441544317564
0x051ba1cf67593ea9e697a1039c549cc94660c4b2,509.2441544317564
0x02e4ac7c366cf7320bc78b816b162b26d605a4bd,509.2441544317564
0x01f73f5a9da9f2989d9c3933a4b99d080324a91e,509.2441544317564
0x04b8b16b405662a4d14e27d943036dbd31aab01a,509.2441544317564
0x055be3a0cff9bfefc49a270e6a4cf4ecf70b8779,509.2441544317564
0x006d0f31a00e1f9c017ab039e9d0ba699433a28c,509.2441544317564
0x04efc3225aa96a0fcb977bfbada6712f99310545,509.2441544317564
0x0140e9513def4729d7f7b6a5356ce6c84d7ae75b,509.2441544317564
0x00433d27687ff685d3871395d7fedfd42b1c3529,509.2441544317564
0x035f4a089e99bb14fa010a6ce80e9640e1dd01fc,509.2441544317564
0x00d5201c4def4d1a199c63e07eac53f43252a0ea,509.2441544317564
0x01c60af7f7193370a9447a12c885427cb94f21e6,509.2441544317564
0x02f0e7c42da6ae4eea04c1df5f83f8178d33cc0b,509.2441544317564
0x053688942c0eace50fca3f5629aa12024c09c954,509.2441544317564
0x028641d71b87eb53da604565ed4fca4f7585f663,509.2441544317564
0x03dde38028cc5a59b8d85930ff8f5fabbd6e2dbe,504.0783034257749
0x060c5656a5cc445369c20042e57716e08789652a,503.2626427406199
0x01552561469172eb5910ac83b35f96c92bac63d0,503.2626427406199
0x02961914072c1aaa8e0a3c8477874b311079b800,502.4469820554649
0x0451864cdd0cb179893eb91057da7746b5b1973b,498.36867862969
0x04379cffc95575cff92a5884863a26600c0f3ddb,498.36867862969
0x000a27ba176083e4b50177378cbe7469a00dd557,498.36867862969
0x048a81418e95b13b47b63f4a784a1ff5542e72cc,498.36867862969
0x039f620be875aa9c3d70fe9cf27a7c9192a8001c,498.36867862969
0x050720de5b724af8082190ae387174f5fe472d4b,498.36867862969
0x0553d865f1b279d87fe296ad28af11b02a7274ef,498.36867862969
0x0049436d8c3da52d604cdc390e45026b2662d7f7,498.36867862969
0x0428305a45309c9f296a6cce4bc9550af727a324,498.36867862969
0x01d4de1128e47b400187cd81a5cfae97a6e55bf1,498.36867862969
0x022170e70f0332cd8bf0d1578694c5d29eb9d79d,498.36867862969
0x0036bc671c03460dec7d0ab24f45df0cf33d042b,498.36867862969
0x03eb284b79b93e3e6813ea28c210d3a08a9eaff2,498.36867862969
0x0475a4b2c54cdb975278a8ba5977ebf07df8f033,498.36867862969
0x027011c0fd7e86ab7fcab831b204fddfb6af2ed7,494.01848830886354
0x0057dbd2cb881113aa7b55e4ce62af8234519e01,494.01848830886354
0x0484b2e7973130c0b31b482175c15a38d86e5840,490.4839586731919
0x0333a10f65956afcbd633c517c2a6dd3ced00a40,490.4839586731919
0x0030ee334630838ea4dee0b4b6ecbc973529031f,490.4839586731919
0x053a19dbc9fd177b7d71de03d9ff7475e89f9d53,490.4839586731919
0x030f8726b8dfc17b9d505a21e8f7a87815e33848,490.4839586731919
0x004afb002e3fb33c833fc16b6b63103bbf97312d,490.4839586731919
0x0392c0d81934b52f64aa50c2cfbbcf28cd6141b2,490.4839586731919
0x0197295055068f266f8654ef428a91239839c2d5,490.4839586731919
0x052ddf34b4f7e8754425958ff14ac8b5ae4c4e5a,490.4839586731919
0x028d10812993bf789c9c8789316f03e1985f07f2,490.4839586731919
0x044a9157c17119eb476f564da8a9b03dfe5ac7f1,490.4839586731919
0x031f584479760bf6a0e6e3246cceadb6e4d66bc0,487.22131593257205
0x0078c86e12186e2de1ff6fef5f1ada2bffde4ea5,486.6775421424687
0x052f97b6d5fbb925ec65f963bab19b444798b568,485.5899945622621
0x0488eb591321625f9417cc3c21398c8d06ac9095,485.5899945622621
0x02946828dba18fcb7cd09e9ebf891ceaa1bd7aa6,485.5899945622621
0x05924fea07959afc5ab178eb9de5403850299214,484.50244698205546
0x053bf9ab3b044137eff39be4857eab5e3a40a239,480.4241435562806
0x02535f81854b731a185a765286f7196c6c2b63a4,480.4241435562806
0x00b49bd7e1a75f98a82ca101909994e52a90e990,480.4241435562806
0x0266e5afc61b51f53d3aa70dc6f2438656909d94,480.4241435562806
0x04c9481dd5aaf3a65d387b5e8c53e805c95cb70a,480.4241435562806
0x02b537c80038f273820b51deda8d904b8f2748ef,480.4241435562806
0x019a0a45a1342050f732ccdf8aeb2ecf4b34c034,480.4241435562806
0x04bed630357309dc193bebce09a2ae1381166b33,480.4241435562806
0x04dc6792cdf6f04acf894780cfb486fd0987ae86,480.4241435562806
0x007d42732fee6a2a8de421a06dcc02daf93e2b2f,480.4241435562806
0x05b0b833b8fb2f90cc00594f73fc560e6542bbf3,480.4241435562806
0x01b92f893b1c302bcf1945fd4edf10df99b4f181,480.4241435562806
0x004403abb2246c48ac770e30e7b36e3b16e152a1,480.4241435562806
0x04448987b1f40dfd2ca70eeeb323ba710c5768f6,480.4241435562806
0x0417beec20510b679ec207a0ee12720ee924b772,476.3458401305057
0x01a4f75344f665629c714f6623b784509159d4bc,474.71451876019574
0x05070c5b87fb811ad523053e8d0ddc1de663676a,474.71451876019574
0x05293c6f76202cf49be925f9a0d33683d98cc4e3,474.71451876019574
0x04ec042478e6aa2a0a655edc088f3cc39cf0a7dc,474.71451876019574
0x0097f65bdc45149e5ffac00e4c51a5b073af7245,474.71451876019574
0x023dae0fc6722a75972b277d5ec54885177ad68b,472.53942359978254
0x030adc0b63a946d3c161f49c8f4d25a526b903b7,472.53942359978254
0x048f5cb4c12107c37e2d028aa56315659f36ce47,472.53942359978254
0x04f273dde0c27ae188f81246bbda93f444cd9dd3,469.82055464926594
0x000e840a3122ec28d0c29321db172375cb049762,469.82055464926594
0x0247542b512035f5d1373358e86683a04b1c1769,469.82055464926594
0x060cf7710b40686fd903894b9f65d10589d73f28,469.82055464926594
0x0464fb56ddf5dfc14b13d3b9c064f8732cbe012a,469.82055464926594
0x05a4a3c1fe0916ec75df97a03cb0d8b8408ec402,469.82055464926594
0x03d225884a6f01eb076ebb6a1081e1bfced8cb7d,469.82055464926594
0x0194f6b2cd2061b50169ee2c81cd95f982cc0a05,467.6454594888526
0x047d5247698a111b34d7dde3282f07fd154cb759,467.10168569874935
0x037949068f0cff6d57d7253398e60577ccd86dd3,463.2952691680261
0x040020bead45659c621ee4c6e8a8f326ca469693,463.2952691680261
0x04ecb5f063d5ffbaf3268af1a3ccaac296f74121,463.2952691680261
0x01c5c9f1b50986663d545b474b3acbf9e1b25c51,463.2952691680261
0x01a3a71580b17d1c567d577a66b28c48e42a43c3,463.2952691680261
0x05ed9694f8f17d71d6385b891ba4c799394d9e44,463.2952691680261
0x04be2a942c1060db1c7615670bb55950a52f8b15,463.2952691680261
0x01d9c396e5eeb80380af396b758f10c01100bbb7,463.2952691680261
0x0080bdce06d56ce3911ad7f73e4c3bbd577e267b,463.2952691680261
0x057d1a2b6ee1c3f1e478adb3059fd1541900e26f,463.2952691680261
0x020be4338b750b85c73e598bf468e505a8eb76ea,463.2952691680261
0x057639a8a802d8f5ce025dd6dc149ba1d17d234f,463.2952691680261
0x05a404de8ddc44db9c9d579fda11e088a66fd1d9,463.2952691680261
0x02011525ccae23e3593bfe8ecc18f716c9e67438,459.21696574225126
0x0113e5f85ae18da390377823825946fc45582d1f,459.21696574225126
0x020fdc5da72fc36e81a5cbbee9baa451cacc9f8c,458.40130505709624
0x02820c1f9427f1c82e1901f1e7cadfb150560dac,457.58564437194127
0x017b3763b8a034f8655d46345e3eb42555e39064,457.58564437194127
0x058b6e3812f85da4468cf55d98361436bc8e34f6,454.3230016313214
0x02561edb032a795fa02e46d1ec922ef0fbca14a5,454.3230016313214
0x0052c9f2cc95f743412d6daaf3c93bcd1793479d,454.3230016313214
0x05c985db49d9e29aa66b465f18c7c6dd244e9774,454.3230016313214
0x03e494ce05a440729ab5fef38d46a84406e54501,454.3230016313214
0x040e07a1623f39d6161be7337a8810328e79b97a,454.3230016313214
0x05d19dcc556638641022b35d3f5c7e25c9b1b7c2,454.3230016313214
0x02a5f4b01a1e60c1c1e96b7e5ccff7b083af88b1,454.3230016313214
0x049403324eaf7b38e6fe3bf547c1f9e13391ce3f,454.3230016313214
0x02b4d35435f702921a56b5c993c999b6b8eab1df,454.3230016313214
0x0238d0aa37457dc99a0e9a41d109b861f0aa0b96,448.34148994018483
0x017fe812df7bea272511a47955099a9e8d20282e,448.34148994018483
0x03387d5015f88aea995e790f18ef7ff9dfa0943c,448.34148994018483
0x00626b79d2972dfd10463e1871f8edcf8aae5bb3,448.34148994018483
0x05390ba1f2c390fb4c69a252f9292e06552e76b0,448.34148994018483
0x00561a0d394a2cad87c811615f72b61cb0ed3faa,448.34148994018483
0x0416c2fe328fff0fd6039554c75c3d3fb2db94c4,448.34148994018483
0x007e4e679e14f17d62607418f546e2d97d9e5a61,448.34148994018483
0x0465130e29be525707f2e38726e1465d632efbbf,448.34148994018483
0x05a09bd0798c0320678f760890731fbeac9b0b62,448.34148994018483
0x0132749dd84ea8a0b242ff61f97ff40f96035df3,448.34148994018483
0x03fe76bddaabd0288b14fb9b9929922ad7159ee7,448.34148994018483
0x0572826741f58b2ffabc6fe2b196ea77993442d8,444.5350734094617
0x03148e5d55d5a2382c644e78910d13cdb7218235,444.5350734094617
0x0184df2afb9845c27504419ac7d5efccae41b951,443.7194127243067
0x01ec73e85387403880b4e3bec129011d705597a5,441.27243066884176
0x035daa8f8ad585b1059d5fe5476e2bf4237218de,441.27243066884176
0x05264ed450de7be1e0a4aeda3fb73d23e2abeb7e,441.27243066884176
0x0187cd7fa0f5f10661e12be1538611de29bc6f77,441.27243066884176
0x04998145f9615270181f46cacd96e3fb2275bb64,441.27243066884176
0x014607f2d6477badd9d74bf2c5d6356e29a9b957,441.27243066884176
0x0615774010b017e7ec09d228ef37d06564a1d825,441.27243066884176
0x03fef33df5b760df1bb3d4d5aedf69402b48cdc5,441.27243066884176
0x04007f94d19462042fd84e93fcec9a5b05cf5db6,434.4752582925503
0x00fc6300b77a8ea902d576eafaa9ba40daa7c415,434.4752582925503
0x03ee8da73fb9ac917e03348e5a498699e4a846eb,434.4752582925503
0x044c9a9b81b28f344ee80db712af9ee6f1bc65d5,434.4752582925503
0x00f14df956a8e0b34e0c5bddb6e39dec48ec7baa,434.4752582925503
0x05d45037ed91c3a6ed96935ec53e993c9cffb610,434.4752582925503
0x03796fa1bf321bf02cb48969723afe7e0cdb5e55,434.4752582925503
0x00159370cbe576b765a7fb2e78582e0cb563d445,434.4752582925503
0x01397d68308d2a94865ffe0f84d26e94b6df1234,434.4752582925503
0x013c8b849edb8efc9a689854b7bc75f2dd1ccfff,434.4752582925503
0x023cf85b4b860caa294d518e7e1f50b45361f3db,434.4752582925503
0x017af4481e13023209f6c15f6cfdefff3c695534,434.4752582925503
0x059ecc2543ebee56fd21209a229969286840ce3a,434.4752582925503
0x05315653e6e5bc09c383e71062a1387e1c5ce341,434.4752582925503
0x01e6fd0ae73d9194b19f9b376065577927a0d5f5,434.4752582925503
0x01e62987e05a45c8c304afa015d4fc3cdfcb944b,434.4752582925503
0x02d2c85be49875baf06525167bb4797746b77f61,434.4752582925503
0x0388efdfbd5f519f6c63319b5710d5231dd64868,428.4937466014138
0x0161cd3a424b77adbc9f73d55dffaa1325ca9e4e,428.4937466014138
0x026a45e4ee23f6777ef668cc21ce816e791926fa,428.4937466014138
0x010f6b049a5e8e963060b283486795630e5d83e2,428.4937466014138
0x019ed608dd806b80193942f2a960e7ac8abb2ee3,428.4937466014138
0x02d7da92ffbe43fc603bb8b5c5ccc032dc616d51,426.8624252311038
0x0136f37e3373f91e6fc2d2ac76f0d01701754fcd,425.7748776508972
0x00526e91ec022d8596bda04092071c1da6b5322e,425.7748776508972
0x041a89f3b7ad2eecbfd280a4ec567ed88bd67f49,425.7748776508972
0x009330f669003eada06b676b6e5cb77415471e7e,419.79336595976076
0x0338413ee756d4e561f073b1767e6bf5e18393e9,419.79336595976076
0x000fbfec300959d0f2f327728a889c1f5de8e2df,419.79336595976076
0x05ebdbd59a1cde6b913a4d7345e6a8de1ec9ee30,419.79336595976076
0x05ec08e0f92b0077e64ae43785b91ac248889629,419.79336595976076
0x033df985bd88c096ceb0bae2545d35f18eecdfb4,419.79336595976076
0x0004849537dab5c33fc8c494d05313dfbe2d99f3,419.79336595976076
0x00bb88a8309759a7c9f0a5c8e3a9364e8f564a8d,419.79336595976076
0x0299cb22804ccda6eb64b5c891de04d9f526cccb,419.79336595976076
0x000deb0c92e6d3da7f77ed01b8473b3f7f4efc39,419.79336595976076
0x05bdac85005e75c04d5cae59434a9e4182aefd90,419.79336595976076
0x003e41b4f19f27ab2a07c19abe2d99ecb492ce62,419.79336595976076
0x04936487d69f08a304bd6470c2f0cf6e6aa609d7,419.79336595976076
0x0073245e2bf4f38400634d4ba7527bbd34bfc6ba,419.79336595976076
0x00262ffcfda82b5582d1905ca05b849f196b0419,419.79336595976076
0x029083b69bbba772dafec650c4e23f6490d93125,419.79336595976076
0x01e0991d5803659f581a670f955b3079e419be3b,419.79336595976076
0x052afaf0299673d62d22fd60d585fb6f0284ec47,419.79336595976076
0x019d239a36a4fd4828253e8eccadd1dd2d0dd147,419.79336595976076
0x02682dcf41d8edbb797dba7a1b8f761b52cc6e0b,412.9961935834693
0x0125c79621229bd96a4fd6c71b7a8d276fd5db97,412.9961935834693
0x008d399b5936b8fc3d6ce86ad53ac001217e3978,412.9961935834693
0x060cafc9f21db4171257ead799edb2fbffa56899,412.9961935834693
0x0464e9d70f1b21ecdf741ed3dba1de6d877d1b48,412.9961935834693
0x04737567bb285ac7c15244c9c9f8707d67d1e558,412.9961935834693
0x02eda208efc7d92efeaf7418833c3081a42dd3a1,410.5492115280043
0x0421267a711db1c6b8f9fa72f3dda8d4df1f6bad,410.5492115280043
0x056aedee9d9817627996c2e76fb08b3e180b8184,410.5492115280043
0x01be938672471bbb0fa1dfd223dd2aad2e389559,407.0146818923328
0x059b254553bb97ca61a99c2bbdbefb594aa94365,407.0146818923328
0x0005696d4be2359526c497fe4a4c0620b41f2426,407.0146818923328
0x04d3878b491afb02abaec1dc7964e69cd01781be,407.0146818923328
0x005b0743d8b2ed646499dc48b64b95e71b8afa43,407.0146818923328
0x03ea93102dbd5cecf952b6715d591bf58b6a657b,407.0146818923328
0x05dfa941764538a29be71d32a462ae96facffb02,407.0146818923328
0x028560d6943435b7e129c1872b67f36d65ce3b41,407.0146818923328
0x007b003c4d0145b512286494d5ae123aeef29d9e,407.0146818923328
0x00e6f8d8fb80b0c302a6bd849b79982dc9945b15,407.0146818923328
0x050eff11eb0b016fd8cf4d4f564584626f09ee60,403.20826536160956
0x04d1e3032002bf14d508b9be1272bcd391991740,403.20826536160956
0x01d9816465ee701cb650edf27de69b02fa272454,403.20826536160956
0x05119e9c19a50e66cc085b2dd2730897f470747f,403.20826536160956
0x024ff3388331e62d6f9503057d211d74650b1998,401.305057096248
0x039ec0b36450e9b2c5f59a3a6fe991469ac744f2,401.305057096248
0x03846bf20ade32e9b95d925fe47bd2279c5a88b7,401.305057096248
0x03dda9a1e37e1be2585dfa97167ffe9e8078c836,399.94562262098964
0x00f8dcbf7f64e30efff649bd9f137af0eb80e4da,399.94562262098964
0x05250b39a5c97c289c79ce2c83f3af8dd60aa438,392.8765633496466
0x04f5a06edf6a92e77d6aa12bdb2c5c7517553fa5,392.8765633496466
0x000cef8f0ab0a2fadbecaeb92e8781ab3e04b01e,392.8765633496466
0x00452d3fd0e6bd68943b30af56a8df4eb7685387,392.8765633496466
0x027b6146248b3a7648e7c7e243bd01e1704bc3ca,392.8765633496466
0x024d37ae44d299b9cef36d348232a66801c3a25a,392.8765633496466
0x021699aaf005dabd166bf803c65fc90529fcff4a,392.8765633496466
0x050cec6a33d5ee57eaaa8124bdb9bcb7e0d817db,392.8765633496466
0x0004d4112ee696dabc22b221bef156ecdaeb1a59,392.8765633496466
0x0323965dc531ecc76511a24dafca4a502533917b,392.8765633496466
0x0105c26c5d013bb32223dbb2a4bbd98e9b0c320a,392.8765633496466
0x01f548245a230862b0344c2b01ee2c0c3295360e,392.8765633496466
0x00ee45c909dee53b4cf6af3a5fc3739cd2f9f2a3,392.8765633496466
0x0158f2bc31131a627cb41b44e7ec4c8a7dbe0613,392.8765633496466
0x0267c58c62587e65e816d39570769fb34c9b4ab5,392.8765633496466
0x00bbcd7ea98da5f60ee393533aaa9edeb8573167,392.8765633496466
0x018bf5774c55789146bac375e052f826294ecb06,392.8765633496466
0x017f1e8b5ef8d86d279ba8ae5120694006a18001,392.8765633496466
0x0384f296396564cdd310bb398e1dc8a98fb3b137,392.8765633496466
0x026ad6ecd5124809d5f3b393f6a94ac195ca55b9,392.8765633496466
0x0302f495deee51627014e73e3b5f937fbdfb2680,392.8765633496466
0x04ac9be993d9bb591192402243a45e1e9f72b1f8,392.8765633496466
0x02bd653274feaa6e43618310400c5d1337758d1d,392.8765633496466
0x05f0b984052bafd32557c5edc33dd380c2e32762,392.8765633496466
0x0371229099726879e47c045aca027e0a27d3c5d1,386.0793909733551
0x020421af918192bb67d35e9ff8caeb692bf4d196,378.46655791190864
0x028c0a2384ee76c564023f477b5d318a89161c16,378.46655791190864
0x05683c2ca8cda1688438c5c75568ee0e2f6e750d,378.46655791190864
0x03b308b0091c8d1fec5406cff741352a2e66ae28,378.46655791190864
0x042e091145d2e0f6273bb1e4a88f1f194dd97071,378.46655791190864
0x022b36e7d24e441b4d5e8293b94552773fdef176,378.46655791190864
0x05a28038dbc46d2f7c9e819d0ef6380499bf54d5,378.46655791190864
0x005a945c426fe1f2eb3c4b04585a2427f7a032a8,378.46655791190864
0x01cf5fff6ee551a7d3fdbb32c6a8ad9ef31c4829,378.46655791190864
0x010b19435d2bcae650c41af62440e2de08444026,378.46655791190864
0x057536f8e7ae97f17aa5fd21bd7942a7fe152241,378.46655791190864
0x04ee01137811d587ecbef9262a8db2248666f341,378.46655791190864
0x007f4172d3dcd318d7bd0eec9325ad5e4c2bcc8d,378.46655791190864
0x055c5967aaf0b69868783c0527e526b7edc3f0fd,378.46655791190864
0x043b2116f729e188668810d8ae0f86eb1152ae4f,378.46655791190864
0x021a17e276d22dbda6b262c1c67ab256b9b06857,378.46655791190864
0x01212602bb6ef285d7fca99430283ba780fe5950,378.46655791190864
0x04ae8c108743167c7457073ba8c1571fd5d56325,378.46655791190864
0x051ae28151a68cceea5e234694b82c913a802fb9,378.46655791190864
0x035abc4c74e4a03de41fc5cce6c13e10e6d569dc,378.46655791190864
